temperature,rainfall,soil_moisture,coating_thickness,soil_pH,nutrient_release_rate,release_category
22.61534422933427,13.967940543973805,0.4398589562709646,0.6667134358128963,6.1797499275361325,62.75662175913339,medium
17.441802850159597,16.2793390412273,0.19893924069727908,0.5206811334109119,6.949533543057523,51.67561960069482,slow
32.10582566280392,8.596237563848533,0.28021765412403743,0.5696046429153061,5.630712681597885,65.01626501642102,medium
26.003812343490033,17.724997817070324,0.151663766060598,0.9578266716894523,6.1305806756612204,44.922378729370806,slow
18.05095587111947,0.9150074981714829,0.48162041090348895,0.3226811224928642,6.578982584750674,65.9645447242047,medium
27.379422752781757,1.1204456624764325,0.342469853780352,0.6689838656134378,7.081446329677927,64.40627668075489,medium
15.85971302788046,24.678016819789747,0.1914571222013851,0.6047109431075728,6.13750500586414,46.16687346768745,slow
37.73301005196955,10.805719242337886,0.3686802737623427,0.6891633883477183,6.751782752874018,72.1382364996419,medium
21.469499540000424,3.8118153795565437,0.3472512961831583,0.2144881470566724,7.2719554964723745,67.84117603213963,medium
31.56305710884955,15.667297801644132,0.24326508721313622,0.8976991271553212,6.731726376364609,54.18176148422768,slow
22.792776902235275,23.099806592958323,0.1454230368798516,0.9456946259868899,5.965918949507268,48.303290028854505,slow
28.00170052944527,6.4746308249052955,0.3686292782371199,0.6521065468713672,5.548801563113076,63.48367340065625,medium
28.66775698358199,18.686714274570008,0.30812308036151737,0.7573206591015138,7.24019774780186,64.8392776158691,medium
19.621361388138176,2.56042394981304,0.40892735669425573,0.9379995049418366,5.5425388217007745,50.287538135251026,slow
39.239615694113965,1.550451635058231,0.30806540044479735,0.765790907450719,7.249403345368399,78.00914524620525,medium
34.37832058402786,15.94063894704444,0.440872600127416,0.3220312343314091,6.557874268054424,73.14128646357659,medium
38.48747353910473,16.219053648303195,0.32076273550979423,0.6610306881334506,7.378135397025792,65.27094614198859,medium
37.37068376069122,19.122897044946196,0.3243751886141545,0.6853720371062848,7.097566471547331,63.79000209368055,medium
29.94749947027713,21.782740011679845,0.45066144106333805,0.5393045370419088,7.495868221066675,62.31350625792301,medium
38.04685587557792,29.27556238387604,0.2613931464849588,0.7891553884997784,6.20142363090342,61.85366319309229,medium
17.212312551297988,15.48901044903586,0.1536060913802563,0.947493611815212,7.034376577862254,42.56346822087766,slow
19.89957156047863,9.68869418823738,0.1115130705253356,0.9404548103254211,6.303861827218484,41.38921074045731,slow
16.13068222276345,23.85558584306111,0.4020549022694476,0.5606714971233058,6.459751240607818,48.904819978411446,slow
23.133258269081608,8.124967537862226,0.3481238205413859,0.2905904366726042,6.75501092643674,71.29576257870784,medium
24.71693224223705,13.169142621169083,0.3816319072396894,0.9878729591698676,7.247354228372678,59.9273722055097,slow
21.783725794347397,2.353691440267979,0.1851856646035643,0.8711184691567473,7.46816693839859,52.20740503926629,slow
35.718437728798236,0.7605223024637253,0.1545485902347079,0.2997301449626135,7.036546827729037,71.4382137592806,medium
23.918833167339734,28.87945244033775,0.10581786626715278,0.936673506093898,6.335533564334668,41.93858349064782,slow
22.023362742184517,25.079403615366175,0.2402350235226388,0.8959170896497026,6.34271400455414,47.318396517598316,slow
28.567402078956214,20.87922618281094,0.3359670747418533,0.6150704457008578,6.975164603177783,54.528843938457165,slow
18.523105624369066,12.268588332428097,0.25689761803989297,0.6730203485959434,5.977554291536604,48.287847634568514,slow
35.054924518850996,5.1988296021253735,0.27498996880949167,0.5192021630961042,5.72094822626279,62.40216366461365,medium
16.863766091994272,4.693111280132581,0.4616634777974994,0.24380931105762507,6.209244315281553,63.2507958682493,medium
39.672173415012935,7.50728694493786,0.23930218680932014,0.46815779331672075,6.074477983308164,75.00174151932345,medium
34.306119232416435,16.476799941183614,0.30559579566392436,0.8422827588784092,6.09261624091198,59.00537498604419,slow
19.96789203835431,21.43787768100187,0.41346120509645723,0.2037056184036823,5.96721550209982,65.11663243473465,medium
15.13805292809006,19.80592130153194,0.2586171129285081,0.46679933735291534,5.584186379272724,42.242846355731075,slow
35.386535711370854,8.398016908378285,0.3488346800911494,0.5185349548727547,5.535747869466828,64.41382022606842,medium
32.671433596190425,28.645958419895823,0.4449454834986981,0.6299164823503383,7.475444779472063,63.38319983705491,medium
33.22517920102469,22.136907500873054,0.4798082494630569,0.9358844931302084,6.355546267471725,65.40692108073222,medium
34.281758667148644,16.63062157534202,0.1588293923716152,0.47707679549276905,6.268653294319363,69.4146899705615,medium
16.85111629335226,18.351622387030567,0.4706350500645978,0.4775625615169822,6.85929456538614,52.42741872529232,slow
23.961643213606813,12.588001872833697,0.2968465172318153,0.7900009984877987,5.936507775730128,57.6749496175996,slow
17.896726488128245,7.431929685034724,0.20329775531958336,0.5617743527118457,7.399922367900451,50.379269648114075,slow
36.57758564688984,10.679180359537847,0.28365430249530454,0.3796838583519856,7.072690028831104,70.42166346167905,medium
30.58245317068895,22.735383313931074,0.49201303011419084,0.5619516129061548,5.678822004624519,68.10928416864988,medium
23.27245062131623,0.43180465889267605,0.29704723759714785,0.3126856163038399,6.335161551569857,66.16085237054158,medium
16.588958757150593,3.482179215207487,0.2315006441150033,0.3411095892049787,7.258236615124329,48.250712753736686,slow
22.774558042891556,1.3800792606525825,0.3533603417266903,0.5986942181915837,7.38946404458282,65.84283512960371,medium
23.12958305066868,1.221864069569104,0.19605824751127723,0.5351403596036384,6.4348030224997395,62.844781735048244,medium
33.2401544584516,25.663817520330216,0.1303453312434656,0.93187672085448,6.726822778421416,48.99522541873869,slow
30.93893678388033,21.109735781400712,0.1515518887642597,0.4899151192933065,5.834067892184151,59.53540693452862,slow
37.18031856440817,14.225214872619755,0.151218335583109,0.6644706802224347,7.482337252273953,64.9842411775536,medium
26.805373129048732,2.935024819530044,0.16076107740491774,0.7058114303356244,5.963343402766887,57.718878913669045,slow
17.98985614845754,14.74847625350497,0.15553086905976407,0.2104755652706669,7.385463548270251,50.29624528961272,slow
32.83111968057487,14.20415312341697,0.3563498979212859,0.7308298976133685,6.799293297984737,60.54656728757171,medium
34.019626215422434,5.196056097300455,0.17275203375965792,0.34242877349580114,6.7154735897577185,68.13899972227871,medium
29.031929939237408,13.01554947713919,0.2382669133295453,0.9688562539755641,6.525377022033017,58.33881720281454,slow
34.27417949886403,11.955142031921204,0.45871536396240475,0.31893018220249036,5.961339623435517,76.11855092380176,medium
27.344889909109767,18.475502941566493,0.28958465610514894,0.5316992989816189,5.8530560640110165,56.84941962528886,slow
28.06832073454985,19.052809526029314,0.36702309540841094,0.2682797344629151,5.940972418140351,67.783822014146,medium
25.68852545896374,1.3591202931613355,0.16892794848065196,0.997499401476758,5.872876524288509,40.57847403246359,slow
15.63547816860238,11.238378438794136,0.17691560752346833,0.6017560082649941,7.059168947133506,50.692029685704114,slow
17.69728567483261,18.77579747142709,0.11634744650659155,0.6763080138560351,6.20025051833346,36.100028705633086,slow
15.785729642168356,15.094087757402631,0.16757402522886583,0.253661181910742,5.615685353126793,48.61359948717872,slow
30.91026028159451,25.694695235649668,0.21143613561278346,0.7999683763193424,7.438205260281623,48.91852384976503,slow
22.858899526908168,19.76080894856835,0.17080419371069872,0.36792447447646864,7.267571769926851,48.21727871238366,slow
27.71426727911757,4.888032812442891,0.13548101350282227,0.9184434315525711,7.355504566390426,57.730111721269026,slow
37.689161848152324,2.1170624220128955,0.14825434844024032,0.36411171238560575,7.489815645292871,69.65900515670758,medium
21.232305728721872,19.27257834618947,0.2843115072130903,0.3525501765309333,5.847790498438974,56.532852211278964,slow
25.259573075890742,0.7953393162486544,0.182533487362317,0.2292397342784759,6.292484037805318,63.43207282779112,medium
33.888778463576216,17.5732674382039,0.2457079444192302,0.5776535560879994,7.016476951408182,64.61397896381067,medium
20.71995413729056,28.206907242748727,0.3013669083419428,0.6518729066100932,6.892041236107584,48.249253224375074,slow
16.924497745719826,17.26422533627637,0.37615793145174614,0.2525669115426819,5.80779181267971,50.536256086664075,slow
22.2437863228442,11.645097786195658,0.11572485593643958,0.8204220933560085,7.131666249981236,51.09773563056051,slow
19.03053218135011,19.298646553270594,0.4197641595636171,0.5626310677984221,5.948881143673321,51.41749663670277,slow
38.242441308564324,13.747586714745498,0.35116015579636317,0.619512215462064,5.947635229645246,63.55391423162337,medium
35.20300948911043,16.36850367947805,0.13270361277954879,0.5526101975505826,6.573948845786827,60.08813414872229,medium
30.835093912760584,28.243944263295756,0.44943144964271087,0.5206104487002607,6.685879869683406,68.70806991559691,medium
36.786514754692945,11.583079134023228,0.4683489602127253,0.6477122650465743,6.660172415675622,75.02686653709019,medium
35.09180192247786,28.835716914717427,0.12443118394194551,0.32419219674457,5.68297367479551,59.785194765563496,slow
19.664251472150895,27.160519258681912,0.2107510592588815,0.3455425043962169,7.254921725260761,48.2382786455863,slow
37.313974962249446,5.873734043678893,0.4224805119172246,0.8894284968108139,6.031200085177412,67.75450239381972,medium
28.48355604789127,2.0808390262549636,0.3993038761534634,0.9568923697069063,5.759029842565608,68.947152027702,medium
35.18600387910156,3.0233400413227995,0.17380840774255094,0.49864745302380237,7.277496159737955,69.15364168592751,medium
37.40228249808733,0.5466547695464918,0.18373972933468413,0.41659573851484305,7.411302996459507,73.56278156182337,medium
22.950086874296595,2.8332888226778516,0.24818884111655282,0.7151996345912126,7.224255234530901,59.40295186523659,slow
17.75129811319192,20.490203202490704,0.29380919407640854,0.5269873368784772,7.119032149449756,50.22468377596462,slow
20.698379063548543,2.13565945380687,0.3473019086121184,0.2203090845282759,6.8104839612780435,62.32958618514764,medium
25.677694715656408,9.56926890881284,0.24756545582790898,0.3249220778929523,6.601714741218279,60.769050402410436,medium
35.45036914806233,25.346259329083637,0.2850138864532592,0.7727777830779181,5.6739735198228205,59.54872981203746,slow
36.51826458140859,0.698158072074776,0.3989883752535026,0.7271391535281211,6.316906426141397,71.57572383402169,medium
15.173803263279767,24.434054477668074,0.11467328115623916,0.2216767940027868,6.245377034024628,48.778404887063466,slow
27.768682564439143,8.455643243201997,0.2009747777376083,0.3775777295463596,6.019507567520653,62.023608378508634,medium
25.435275078719474,3.5449448286496876,0.385339834353821,0.38485983727045714,6.946840227377169,68.6194227309036,medium
20.552695261768257,20.902114960924518,0.45808273507487973,0.7375141948789827,6.491751470157542,52.293280380567005,slow
17.99663418334207,18.86828540339652,0.30467097684626643,0.21576843020349135,5.662092431815296,55.23127387335756,slow
23.4403792850907,26.32416040581159,0.3128453941061263,0.2832868655876591,5.940366403899622,48.778122365548,slow
38.572742597812976,22.052131314116572,0.14286880453591044,0.8399328682985516,6.866517527319192,62.73786673152612,medium
23.080073300518883,24.104427911545457,0.2789649467293819,0.34283572964346687,5.652261718980601,56.75827922417787,slow
27.969765543584153,8.461037177139195,0.3130469065820093,0.7221968862814998,7.202413828097537,63.61973764585032,medium
32.57547397237944,5.323186313391685,0.19698820145389187,0.3905462248373812,6.490293054027949,55.2024608321358,slow
24.09074005948235,22.51844254922575,0.2076972923797524,0.27955311420747614,6.461173154653296,64.27876770427098,medium
39.29455206802402,24.20504217801792,0.2509136652418491,0.39453775279956327,6.684815569319035,67.90000103424832,medium
39.06118237355278,29.7151542600202,0.10802847911109055,0.7778135454845274,7.149361931850298,61.70675792065085,medium
21.294557395634104,12.378530307342794,0.22883166623327134,0.8845571744850287,6.195618415804386,43.74435289392209,slow
27.431212647309636,11.160542573783495,0.18457920279861786,0.8641758916535933,6.856032305118127,55.44286592585546,slow
22.521957745419243,23.292388822259905,0.23099894087116588,0.5177468236947639,6.631463927991582,47.077154237862416,slow
22.12101235943669,10.224106207590536,0.1479048527277005,0.7344681092565171,6.034056540338843,47.027203097777395,slow
15.92217368386332,27.92271976810694,0.456210912295958,0.3639874363326568,7.257259972710316,59.554727062921145,slow
30.23910834949742,25.752382555290353,0.3374369814216195,0.4345181842088106,7.094852043213856,60.644904917315515,medium
27.56697558072154,12.869820821250551,0.3716409276577959,0.9170686548168958,6.816903669316851,57.35405663818457,slow
16.286968781249733,22.526132033744922,0.4156684954429354,0.21040153880858883,7.201163458188484,58.616392519700845,slow
21.966161605915286,22.63628622254047,0.29937687957162296,0.26840682468357446,7.234588401919605,58.419706749489,slow
37.70664714916634,3.0937160650779783,0.13476811523496948,0.3663090041168219,6.91672595343007,71.48411105442254,medium
20.989047266674312,27.076587200387,0.3148426167274191,0.22122576309905578,7.174026656727344,56.77968936145532,slow
18.622371802280576,15.157571173435715,0.33473644720835166,0.34514834807183786,6.894942923338567,65.01771157010613,medium
27.236319006939077,24.793723983232248,0.398175789673732,0.6664332487757538,6.860281543520601,56.80199073334814,slow
39.641261352765014,9.601488030918352,0.27266381849187177,0.5371396404739983,6.737222756430368,72.3605858502597,medium
21.05138178778751,26.865696854886014,0.1510321211182255,0.9141373688615799,7.005433279115282,45.15289463160534,slow
31.803388685146963,11.676050362024894,0.2135103623194898,0.8539548493907527,5.817210210586147,62.070774756982686,medium
34.04049038321794,0.3251295444089508,0.24523291855945406,0.4734538813583008,7.261741518397857,74.31603844742683,medium
20.940938599809993,27.16145929257791,0.35836689653264053,0.407538746745034,7.243687055490464,56.09941905231286,slow
33.205408715296485,2.7386003035840067,0.32831132186756473,0.5037539265338136,5.558494566069118,65.14274225045162,medium
24.194578317981332,9.579409127712445,0.2424386903591385,0.6722359540118462,7.151633501129526,61.41245182587462,medium
30.807645764839485,28.501859011524147,0.4946060995171919,0.41445091265830103,5.75773973494689,60.73933071087882,medium
30.838242769022365,28.51821440812668,0.34230992774275487,0.6993191262793073,6.170237708518284,58.477457330017515,slow
28.394367101868962,17.203136643698585,0.1948907166943978,0.5275293217529924,6.9870165125832155,54.336214089560116,slow
17.257244251360206,18.95511636509398,0.1407129890481615,0.6416377446815842,5.821519792096616,43.481690086304305,slow
35.88256238973095,13.453365659349593,0.16114365567373282,0.5489012233082533,7.135934048238124,65.36841913638641,medium
23.019501624293397,8.796323150941936,0.19838309135380328,0.43557260763353417,7.164268355915484,57.79007154772464,slow
19.662962759996354,9.859936361097478,0.1642725493038223,0.9587626455697253,6.514935467521672,46.151742641658295,slow
16.0193785388691,20.175553682311154,0.1746268096205223,0.8108846353278087,5.512771743433667,47.02202036711936,slow
29.772323579706047,22.5712358831304,0.21403806747753884,0.31209054061316205,6.074076266349826,62.507451240593284,medium
31.93910904605706,23.747371311775456,0.16934943811790193,0.8947743807183304,6.733853836751484,51.45648044892872,slow
15.414695723196404,23.688544283836617,0.4587061698505701,0.5899449585996109,7.462372356054847,53.24149140614929,slow
27.802326457482025,2.736183091460711,0.13209349826465688,0.9156417815152731,6.7636270540333365,58.52683157388151,slow
20.66239437994845,14.832609141077445,0.30980455582810185,0.8398842047578523,6.019607162128319,44.38279176341716,slow
31.129319760236246,1.7267628004993285,0.2641587307958646,0.5401708035753867,6.768011406199223,68.38936543972807,medium
19.359160725124788,16.485866469712064,0.4929514467634426,0.21797544665609392,6.579970759431711,64.33633015018694,medium
32.27344345256165,13.245915041201311,0.14481556086722094,0.4149418875079569,7.059690790302287,61.278331290566285,medium
24.668383657513434,26.631125482748992,0.25914223961829663,0.6333073717286936,5.713961277653917,56.693980314710885,slow
38.418249718418366,10.52745037656236,0.48778817331014757,0.7067825758609179,7.022055805004056,72.41093298031763,medium
18.43802360364983,3.5120104928281757,0.4462028503575921,0.4063101483465619,6.582533157352221,61.10334294306393,medium
23.52665877625646,4.289750461585076,0.42682882837971203,0.3114848592582593,7.4259840077179895,65.19322828363872,medium
17.83683803101473,22.845318951524167,0.20316113081797593,0.8679441894394393,6.183744332077373,41.32174016163969,slow
38.11734045696407,18.54654189948783,0.16835503495602633,0.9875217445628417,6.765243786267896,53.75259319929853,slow
36.93348383452452,3.033680283683707,0.3674572879697724,0.6205521458421487,7.364056211020035,66.44797784720184,medium
21.44854069287889,2.523204183449923,0.4717503956510344,0.3373434286786428,5.7050194559813585,71.65835408255212,medium
31.499601150854478,21.0290739437736,0.3227051572055719,0.41784586121549516,7.374456974472903,60.45301447127051,medium
35.4305550050304,2.182890190925806,0.32864507578796,0.2147125412379734,6.875771444601627,72.26250182555378,medium
28.880020289986557,24.655801778710686,0.21199163746411367,0.9314390452483992,5.635674118210344,41.3099225308367,slow
28.24126445890016,21.187266814694887,0.4077971732767748,0.29420086631211295,6.101927133893632,62.28702731508135,medium
21.046307272511292,2.440463419256993,0.17481749942300934,0.6612131804114029,6.916344177290563,47.36941812525727,slow
17.32756919514748,2.5451314225557575,0.22947169456169747,0.4192441765497648,5.634701202937544,60.84746320520745,medium
37.43039394883317,29.599187355035262,0.27017457544656676,0.6433424020126348,6.664340920352546,65.95109506078445,medium
37.51045142908326,11.228123872683609,0.30304415147378205,0.7211363106814914,6.1917661139059135,64.39742687028115,medium
30.827536431831696,11.119264412006727,0.19696389296603212,0.8637934429657614,6.741831035534954,65.38594236608813,medium
23.475744776217518,24.383987017725076,0.14593472989568143,0.3651370174084826,5.591484067625026,55.911349127509425,slow
23.73023936531652,28.417457321515762,0.3442480169766531,0.2087966629267844,7.2430736123047526,57.00690317881023,slow
33.14889197175599,29.580031914686128,0.2154522212961023,0.3095085040550458,7.446977938354793,51.706048312257124,slow
37.42775649881443,22.601345557768248,0.3324952885690449,0.9200149134784841,7.437755710571383,70.58050598401432,medium
37.177160606627936,11.287787565927474,0.16174508610968094,0.8991120620500122,6.99930366348585,55.07176463112435,slow
34.496888646440595,2.505021500960063,0.292456040741927,0.6779304817362466,5.760172480261264,60.85654213618542,medium
31.050791153857194,23.314407477823103,0.31303577302063434,0.6804134883469227,7.016526391858045,62.66136352347513,medium
17.103499124876222,16.752127492074152,0.12072941472897077,0.7320293396370043,5.549173832917603,52.16431586379265,slow
19.040717852365344,12.72666027740929,0.23464171127756825,0.3402970228987597,5.5442471030579945,59.6173266964059,slow
37.463854713176985,27.190631552842078,0.1537658707755897,0.931529556739968,6.147220438299082,57.68711967450633,slow
30.160726491489747,3.3359244691845404,0.12534998818910711,0.5350164199136584,6.477286380809332,63.631397274269354,medium
15.229926290415742,14.778753128725775,0.4959840929559781,0.506510822599598,7.040814835615587,57.48890994278315,slow
17.536788571650803,0.34060934302257206,0.2289415379898892,0.61513416422627,6.866590753213011,55.21316725707919,slow
31.587544227701397,14.059819259823788,0.423949778341854,0.23757277342004404,6.391805412753497,72.37076258010731,medium
15.126539596155467,1.6890982704551205,0.20185626190550554,0.33302669500486354,6.047253332563332,53.57496669377557,slow
19.020201285437466,3.5645374880421574,0.3726010888895718,0.7904268931410965,7.494249000315422,53.25707122400584,slow
28.718344734164653,3.5257874033131467,0.40409114395587464,0.2662389343401012,6.352362604471946,67.88161026808288,medium
32.297379942317335,19.476309063481906,0.3382554962431377,0.6825216875731106,6.402774048659351,60.320611014055714,medium
31.299031487565014,22.3813463779627,0.28863047542006337,0.3962792877450568,5.827247642383338,55.9544697379639,slow
20.606732736513994,17.50106295291479,0.26473636565890746,0.5114364912335813,7.089619097499859,51.84924384277813,slow
32.8044805336884,28.86517645423626,0.23954730661719814,0.4309549894165599,6.887364451562977,56.434472939626566,slow
20.931227187420003,11.246117385711122,0.47181165769913036,0.48453817317195935,5.941539225577521,55.57713082900046,slow
23.134992453981695,8.571362588455822,0.4322477631150917,0.7752367241473965,5.664762091231685,58.14730425232704,slow
33.662285127950604,26.057973845683808,0.48601076426660506,0.43769737249854,6.860998604149426,73.63148212601583,medium
31.240822476180366,6.707875155583579,0.1497188893942179,0.6531237122375178,6.809022428562271,63.723760657189175,medium
36.23058526235445,28.89667618321834,0.3923469900814577,0.5808403217592797,6.046519053996419,58.75259139230805,slow
31.440322307508584,0.36463424069449024,0.47533618272841516,0.7309369322901185,7.4017271245008205,65.14773784212663,medium
29.20771508338679,29.09636480122917,0.17249322646626408,0.9494637914598065,5.802115783561801,51.39149267639172,slow
17.341869195702312,1.2947973585172834,0.12659850694671101,0.7860576777682002,6.364669602085204,42.66339100156842,slow
24.19289507648584,26.734293410942133,0.3964482597160236,0.37195230287260544,7.387231840335198,57.186706895378016,slow
21.630059192043134,15.831033272588996,0.32978924527196474,0.22494650804902774,6.339454633852244,61.78848519822403,medium
21.09974108447709,29.78894388357901,0.43673151070330885,0.4098112354398601,6.777051895328171,50.95082522748596,slow
39.325263868811135,2.213896942061966,0.1559089506505158,0.6760623445602039,6.295188795925588,68.90685902175512,medium
24.82744311666901,16.615628532039622,0.41810692474395605,0.2411406507874003,6.04843040469734,58.85947162250531,slow
37.30116387942783,29.07907606857297,0.18065092801909782,0.5970929977609891,7.467955295919657,58.001732329170906,slow
30.778465649931572,15.692935325104465,0.1654623771462818,0.6774742791335113,6.318668012630086,58.24631146563159,slow
34.870282588541215,18.881959144057877,0.1657063191723972,0.4673951126535687,7.288198407358269,56.47842294184946,slow
27.5659273276298,20.872460669538516,0.42582988809255284,0.8167297629966577,5.959909211782172,58.704296103210815,slow
29.422597115658977,13.636231943033197,0.3660788882784801,0.2852786025070175,5.926209408050166,67.18370979483313,medium
27.312942345471598,18.8267424025219,0.30922616990764773,0.26011022538864703,5.562268165769023,64.97258607469794,medium
19.881074694951113,17.529429357693008,0.243532193649401,0.7825510049628828,6.80333365075177,47.87983472119854,slow
33.06130288153763,27.03474031472967,0.45088021632524333,0.5963930529649588,6.237052687447522,69.42742183251704,medium
22.019309061021396,1.3633914102437361,0.25697804296905413,0.7507219171421888,7.228716499679274,55.07288105953128,slow
15.607899160786346,8.428895687766909,0.4266397757886309,0.547861870882997,6.446419813383114,52.24888470534744,slow
31.136807397679195,28.51234452229676,0.27565396342808735,0.39712162659128547,7.4363868558294435,60.89313800018429,medium
19.427766985176223,26.70791351672749,0.2507777717699631,0.8552818541393599,5.8710510314062425,45.08602482994458,slow
38.51146460882286,13.669702583571388,0.2850719142678426,0.8395327031751834,7.237246335911221,65.28865496324032,medium
38.84821442506468,18.603977934046103,0.22055114966565684,0.7557571766835414,7.0531937055834835,63.72198745854821,medium
37.871609755511216,8.32143548943398,0.39904375207050047,0.41771610978397017,7.041843689288104,72.49040353690584,medium
24.25396750638611,5.64363479171284,0.3010881560369917,0.6721845334952696,7.189566456233775,54.9283125465256,slow
15.386415413221686,13.910952148199465,0.19288507805872693,0.48877911755202147,7.022047981885998,41.554507328428755,slow
38.20796406469313,10.600566840781585,0.4598298293098274,0.27326565866130736,6.7524406432628306,85.60206543156318,fast
25.704603707932858,17.509683355526164,0.2535564885492846,0.9338508603697944,5.762489755364776,45.236934697101795,slow
39.16637047609174,2.3320391089495454,0.31742114444559544,0.3094549047351691,5.565052358982504,75.07220594472645,medium
39.09049942723132,29.231844229984993,0.4625888443858188,0.960189883056642,7.3416956956313735,60.70014001703176,medium
36.325236386684,29.586322334388086,0.3496951983655968,0.5568046183663646,6.7333006290414765,67.78682423912139,medium
